Category,Note,Player,Start.gg Hex ID,Start.gg Num ID,Points,Start Date,End Date,Source
0.2 - Placement-Based Points,HB2 - 221203 Stick Drift 3 (Cat 2) - 1st,2a415fe4,2a415fe4,352904,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Gamecast Arena: Smash Coliseum (Cat 2) - 1st,SHARPY,60a0ec22,183077,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  1st,Sparg0,b5230de8,158026,200,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  2nd,Tweek,0d650c15,15768,150,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  3rd,Big D,67dab81e,21504,150,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  4th,Light,e2974569,158871,150,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  5th,ApolloKage,ca0e602a,1099727,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  5th,Kurama,d59004ad,175623,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  7th,Desmona,b280f8d6,2248052,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  7th,Lui$,00b68019,173403,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  9th,Chag,c5e8b49a,70916,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  9th,Maister,9fb774ae,135042,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  9th,Onin,55206a63,1063610,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) -  9th,Ouch!?,5dba9df5,300502,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) - 13th,Chase,88c50121,1648298,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) - 13th,Kola,86e42aaa,18802,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) - 13th,Shuton,993a6b60,226829,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Mainstage 2022 (Cat 5) - 13th,Tea,ab90c078,695882,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Pissmas 3 (Cat 2) - 1st,Jix,5207e9af,1347288,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Seibugeki 12 (Cat 4) - 1st,ミーヤー,d8016ec8,1636582,150,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Seibugeki 12 (Cat 4) - 2nd,Umeki,e4d2585c,30009,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Seibugeki 12 (Cat 4) - 3rd,Repo,2f69f3c8,1276498,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Seibugeki 12 (Cat 4) - 4th,Kameme,7472527c,197485,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Seibugeki 12 (Cat 4) - 5th,たいけい/Taikei,755e1bd3,2146899,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Seibugeki 12 (Cat 4) - 5th,ふたりのきわみアー!,0767b98d,1498221,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Seibugeki 12 (Cat 4) - 7th,Huto,95a90b8f,498225,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 Seibugeki 12 (Cat 4) - 7th,yuzu,e5f1f16c,569727,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221204 TGM eSports Unlimited #2 (Cat 2) - 1st,Tarik,b78faa57,215623,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 Buddwaur's Birthday Bash 3 (Cat 2) - 1st,2a415fe4,2a415fe4,352904,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 Santa Paws 1 (Cat 3) - 1st,Jahzz0,a7d34adf,946548,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 Santa Paws 1 (Cat 3) - 2nd,Anathema,3351cf4f,71203,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 Santa Paws 1 (Cat 3) - 3rd,omega,823fda2c,24638,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 Santa Paws 1 (Cat 3) - 4th,Peanut,01854808,1563062,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 Saturn Cup: Christmas Edition (Cat 2) - 1st,Capitancito,c32a7b3b,71105,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 Tamasuma Kyokkan #1 (Cat 2) - 1st,HIKARU,b905cb9a,323524,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 WAVE #3 (Cat 3+) - 1st,zackray,181880b7,498962,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 WAVE #3 (Cat 3+) - 2nd,Munekin,db6ec18d,1336568,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 WAVE #3 (Cat 3+) - 3rd,sssr,c014512f,2337581,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 WAVE #3 (Cat 3+) - 4th,アカキクス,f3d4fad1,1857350,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 WAVE #3 (Cat 3+) - 5th,kept,058e05d7,567244,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 WAVE #3 (Cat 3+) - 5th,ふたりのきわみアー!,0767b98d,1498221,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 WAVE #3 (Cat 3+) - 7th,Neo,6839ebd5,1497801,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221210 WAVE #3 (Cat 3+) - 7th,Tsubotsubo,11b43c66,986202,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221211 Chain Grab (Cat 2) - 1st,Cosmos,f43bf52f,64466,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221211 GrandSlam #9 (Cat 3) - 1st,jaredisking1,2081bbaa,261271,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221211 GrandSlam #9 (Cat 3) - 2nd,680ce885,680ce885,368162,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221211 GrandSlam #9 (Cat 3) - 3rd,Ouch!?,5dba9df5,300502,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221211 GrandSlam #9 (Cat 3) - 4th,Blacktwins13,f37be93b,5796,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221211 Smash Masterclass 2 (Cat 2) - 1st,M4E,cd6a5253,8025,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221217 Flare Blitz Navidad (Cat 2) - 1st,Alab,08a8c25f,1323738,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221217 Overdrive (Cat 2) - 1st,Ogey,4367c47d,64991,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 DELTA #1 (Cat 2) - 1st,T,4b7ef454,216405,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Don't Drown in Pools Vol 2 (Cat 2) - 1st,0mart,bf581031,41649,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Holiday Matsuri 2022 (Cat 2) - 1st,Jake,1e90eb40,532139,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Merry ChristSmash (Cat 2) - 1st,Wolfen,52449e0a,46455,30,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Scuffed World Tour (Cat 4+) - 1st,Sparg0,b5230de8,158026,150,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Scuffed World Tour (Cat 4+) - 2nd,Tweek,0d650c15,15768,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Scuffed World Tour (Cat 4+) - 3rd,Shuton,993a6b60,226829,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Scuffed World Tour (Cat 4+) - 4th,あcola,830dec1e,2691639,100,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Scuffed World Tour (Cat 4+) - 5th,Light,e2974569,158871,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Scuffed World Tour (Cat 4+) - 5th,MkLeo,3f297e74,222927,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Scuffed World Tour (Cat 4+) - 7th,Glutonny,7611d833,6122,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221218 Scuffed World Tour (Cat 4+) - 7th,Onin,55206a63,1063610,50,2022-07-01,2023-07-25,
0.2 - Placement-Based Points,HB2 - 221219 DAWN #10 (C) - 1st,Jagaimo,e3021993,1057992,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221222 Encore Smash Holiday Monthly (C) - 1st,Quidd,26f6e7d3,1005189,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221224 Sumabato SP 33 (B) - 1st,いんぜりー,c0111006,1245094,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221224 Sumabato SP 33 (B) - 2nd,DIO,9ecf6867,1335040,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221224 Sumabato SP 33 (B) - 3rd,せんら,2bbe929a,1904953,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221224 Sumabato SP 33 (B) - 4th,sssr,c014512f,2337581,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221225 JAPAN 24 (A) - 1st,あcola,830dec1e,2691639,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221225 JAPAN 24 (A) - 2nd,ミーヤー,d8016ec8,1636582,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221225 JAPAN 24 (A) - 3rd,HIKARU,b905cb9a,323524,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221225 JAPAN 24 (A) - 4th,Kameme,7472527c,197485,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221225 JAPAN 24 (A) - 5th,Umeki,e4d2585c,30009,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221225 JAPAN 24 (A) - 5th,ツバキ,ae9132a9,2512538,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221225 JAPAN 24 (A) - 7th,MASA,c8cc35c8,559890,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221225 JAPAN 24 (A) - 7th,ましゃ,9e36af3c,564883,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 221229 Glitch Saga (C) - 1st,Chag,c5e8b49a,70916,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230101 Kyojin Dojo (B+) - 1st,Tea,ab90c078,695882,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230101 Kyojin Dojo (B+) - 2nd,KEN,8881ab7d,212701,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230101 Kyojin Dojo (B+) - 3rd,Shuton,993a6b60,226829,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230101 Kyojin Dojo (B+) - 4th,Gackt,e8f0cdcd,484575,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230101 Kyojin Dojo (B+) - 5th,Chag,c5e8b49a,70916,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230101 Kyojin Dojo (B+) - 5th,Kome,0910174c,320526,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230101 Kyojin Dojo (B+) - 7th,Tooky,50863a0d,328340,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230101 Kyojin Dojo (B+) - 7th,あーす,300f7b1f,32359,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Ignition 300 (C) - 1st,Ravenking,d48ed349,26888,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Sumabato SP 34 (B+) - 1st,ミーヤー,d8016ec8,1636582,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Sumabato SP 34 (B+) - 2nd,Yoshidora,9568f351,1151910,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Sumabato SP 34 (B+) - 3rd,Yaura,5e9efb3c,2331494,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Sumabato SP 34 (B+) - 4th,Kaninabe,88c26d6b,2496070,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Sumabato SP 34 (B+) - 5th,Rizeasu,fd635518,533753,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Sumabato SP 34 (B+) - 5th,sssr,c014512f,2337581,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Sumabato SP 34 (B+) - 7th,ツナ,52707224,1160707,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230104 Sumabato SP 34 (B+) - 7th,やまD,c0a802b7,2331625,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230107 The Smashing Future (C) - 1st,Tarik,b78faa57,215623,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Abierto Namis (C) - 1st,Skyjay,f5b6768a,961165,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  1st,Tweek,0d650c15,15768,200,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  2nd,Sparg0,b5230de8,158026,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  3rd,Sonix,0301d9f0,258371,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  4th,MkLeo,3f297e74,222927,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  5th,Glutonny,7611d833,6122,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  5th,Light,e2974569,158871,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  7th,MKBigBoss,60bedceb,546734,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  7th,Riddles,03d3a671,160464,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  9th,Anathema,3351cf4f,71203,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  9th,Cosmos,f43bf52f,64466,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  9th,Dabuz,b0203282,4702,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) -  9th,Gen,c56b433f,160103,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) - 13th,ApolloKage,ca0e602a,1099727,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) - 13th,Chronos,5404a92e,959916,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) - 13th,Jake,1e90eb40,532139,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Let's Make Big Moves 2023 (S+) - 13th,Riku,6c77f286,1042374,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  1st,あcola,830dec1e,2691639,200,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  2nd,Tea,ab90c078,695882,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  3rd,Yoshidora,9568f351,1151910,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  4th,Kameme,7472527c,197485,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  5th,Shuton,993a6b60,226829,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  5th,トウラ,7098c985,1218808,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  7th,DIO,9ecf6867,1335040,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  7th,あとりえ,d6657d35,553122,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  9th,Asimo,ffa84c87,1569435,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  9th,KEN,8881ab7d,212701,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  9th,Munekin,db6ec18d,1336568,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) -  9th,Umeki,e4d2585c,30009,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) - 13th,Kaninabe,88c26d6b,2496070,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) - 13th,zackray,181880b7,498962,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) - 13th,はらせん,51991ec3,522388,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230108 Umebura SP 9 (S+) - 13th,ミーヤー,d8016ec8,1636582,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230114 MI TEMPS (C) - 1st,Mezcaul,15134af4,1406048,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 Gen 1.0 (B) - 1st,takera,88be6184,312953,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 Gen 1.0 (B) - 2nd,alice,d8586cb2,969722,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 Gen 1.0 (B) - 3rd,yuzu,e5f1f16c,569727,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 Gen 1.0 (B) - 4th,アカキクス,f3d4fad1,1857350,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 GrandSlam #10 (B) - 1st,MuteAce,284d5644,44865,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 GrandSlam #10 (B) - 2nd,Ouch!?,5dba9df5,300502,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 GrandSlam #10 (B) - 3rd,BassMage,1072c31f,229756,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 GrandSlam #10 (B) - 4th,Scend,574b3c34,28679,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 Smashborg Winter Seasonal 2023 (C) - 1st,big chungus,2c15da17,1811092,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 SmashUKIE Circuit Finale 2022 (C) - 1st,Bloom4Eva,17afe34e,1198828,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 The True Beginning: Reborn (C) - 1st,Maister,9fb774ae,135042,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230115 TVS: Takeover (C) - 1st,Riddles,03d3a671,160464,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230121 KOWLOON 4 (B) - 1st,ミーヤー,d8016ec8,1636582,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230121 KOWLOON 4 (B) - 2nd,せんら,2bbe929a,1904953,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230121 KOWLOON 4 (B) - 3rd,takera,88be6184,312953,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230121 KOWLOON 4 (B) - 4th,HIKARU,b905cb9a,323524,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230121 Smash Pro League #22 (C) - 1st,GARU,69797894,217392,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 Back To School (C) - 1st,Romeo Santos,752d3ab1,2205508,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 Fossil Smash - Primera Edicion (B) - 1st,WaKa,cb6001b4,504366,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 Fossil Smash - Primera Edicion (B) - 2nd,JaZaR,1739f3dc,375087,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 Fossil Smash - Primera Edicion (B) - 3rd,AlanDiss,46ff138e,128243,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 Fossil Smash - Primera Edicion (B) - 4th,Rox,7a992013,131359,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  1st,MkLeo,3f297e74,222927,250,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  2nd,MuteAce,284d5644,44865,200,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  3rd,Light,e2974569,158871,200,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  4th,Sonix,0301d9f0,258371,200,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  5th,Glutonny,7611d833,6122,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  5th,Sparg0,b5230de8,158026,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  7th,Tweek,0d650c15,15768,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  7th,あcola,830dec1e,2691639,150,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  9th,Cosmos,f43bf52f,64466,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  9th,Marss,083f2f7a,39206,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  9th,Ouch!?,5dba9df5,300502,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) -  9th,Tea,ab90c078,695882,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 13th,Dabuz,b0203282,4702,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 13th,Kola,86e42aaa,18802,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 13th,Nao,5f19eb43,498179,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 13th,Zomba,880cbc79,370802,100,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 17th,Big D,67dab81e,21504,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 17th,Chase,88c50121,1648298,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 17th,Kameme,7472527c,197485,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 17th,Kurama,d59004ad,175623,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 17th,SHADIC,8c295120,823045,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 17th,Sisqui,e97f144e,539193,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 17th,Soar,bb02c36c,37058,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 17th,Vendetta,a9ab0c5a,343421,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 25th,680ce885,680ce885,368162,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 25th,AndresFn,efabe54a,140568,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 25th,Jakal,8cacea70,231113,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 25th,Jdizzle,bd2ad28b,61140,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 25th,Leon,b6859efe,5604,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 25th,Maister,9fb774ae,135042,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 25th,Quandale Dinglelingleton,a16e8ea8,2286649,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 GENESIS 9 (P) - 25th,Sigma,c85ce835,569216,50,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230122 The Action (C) - 1st,Sriks,ca522668,46307,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230128 Codename: Smash Next Door (C) - 1st,Regalo,2117c0ff,353073,30,2022-12-20,2023-12-18,
0.2 - Placement-Based Points,HB2 - 230128 Grand Slum 13 (B+) - 1st,Jogibu,a064a355,1487005,100,2022-12-20,2023-12-18,
